Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
18594278,3,1,0,0,0,0,0,0.215119942,18311252,2337,18594278,9297139,12747880.86,18311252,283026,0,0,0,0,0,0,0,0,0,80,40,0.161339956,0.053779985,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,3,0,1,0,65535,12960,0,20,0,0,0,0,0,0,0,0
60470417,2,2,0,0,0,0,0,0.066148047,60233635,2220,236782,236782,0,236782,236782,60235855,60235855,0,60235855,60235855,0,0,0,0,60,52,0.033074024,0.033074024,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,60,0,0,0,0,0,0,2,0,2,0,65535,113,0,20,0,0,0,0,0,0,0,0
10831400,17,13,1624,9728,95.52941176,748.3076923,1048.063962,2.769725059,10123826,5,707524,44220.25,52517.80092,190140,9,10807517,900626.4167,2907912.479,10131467,5,0,0,0,0,552,424,1.569510867,1.200214192,0,1448,366.1935484,538.6428885,290136.1613,0,0,0,1,0,0,0,0,0,378.4,95.52941176,748.3076923,552,0,0,0,0,0,0,17,1624,13,9728,65535,65,5,32,707524,0,707524,707524,10123826,0,10123826,10123826
30534,1,1,36,152,36,152,6157.070806,65.50075326,30534,30534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,40,32.75037663,32.75037663,36,152,74.66666667,66.97263123,4485.333333,0,0,0,0,0,0,0,0,1,112,36,152,32,0,0,0,0,0,0,1,36,1,152,-1,-1,0,32,0,0,0,0,0,0,0,0
8112224,3,0,0,0,0,0,0,0.369812273,8075372,36852,8112224,4056112,5684092.003,8075372,36852,0,0,0,0,0,0,0,0,0,96,0,0.369812273,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,1476,-1,0,32,0,0,0,0,0,0,0,0
1060249,1,1,30,116,30,116,137.7035017,1.886349339,1060249,1060249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.943174669,0.943174669,30,116,58.66666667,49.65212315,2465.333333,0,0,0,0,0,0,0,0,1,88,30,116,20,0,0,0,0,0,0,1,30,1,116,-1,-1,0,20,0,0,0,0,0,0,0,0
6492,1,1,0,0,0,0,0,308.0714726,6492,6492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,154.0357363,154.0357363,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,29,1369,0,20,0,0,0,0,0,0,0,0
1409,5,0,0,0,0,0,0,3548.61604,810,7,1409,352.25,378.2586196,810,7,0,0,0,0,0,0,0,0,0,100,0,3548.61604,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,5,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0
15879519,6,4,745,166,124.1666667,41.5,57.36949589,0.629741997,15664184,31,15879519,3175903.8,7024378.159,15741436,730,178650,59550,71402.24808,138720,31,0,0,0,0,200,136,0.377845198,0.251896799,0,529,82.81818182,166.9148395,27860.56364,0,0,0,1,0,0,0,0,0,91.1,124.1666667,41.5,200,0,0,0,0,0,0,6,745,4,166,65535,349,2,32,0,0,0,0,0,0,0,0
4782916,3,0,0,0,0,0,0,0.627232425,4603201,179715,4782916,2391458,3127876.947,4603201,179715,0,0,0,0,0,0,0,0,0,96,0,0.627232425,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,359,-1,0,32,0,0,0,0,0,0,0,0
6135,1,1,106,0,106,0,17277.91361,325.99837,6135,6135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,162.999185,162.999185,0,106,70.66666667,61.19912853,3745.333333,0,0,0,0,1,1,0,0,1,106,106,0,20,0,0,0,0,0,0,1,106,1,0,115,0,0,20,0,0,0,0,0,0,0,0
37,1,1,31,0,31,0,837837.8378,54054.05405,37,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,27027.02703,27027.02703,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,1,31,31,0,32,0,0,0,0,0,0,1,31,1,0,126,126,0,32,0,0,0,0,0,0,0,0
416395,17,16,1083,5521,63.70588235,345.0625,15859.94068,79.25167209,97034,5,321458,20091.125,38515.59316,139475,10,373954,24930.26667,42730.55017,143533,5,0,0,0,0,552,520,40.82661896,38.42505313,0,1418,194.2352941,404.9348664,163972.246,0,0,0,1,0,0,0,0,0,200.1212121,63.70588235,345.0625,552,0,0,0,0,0,0,17,1083,16,5521,65535,357,8,32,0,0,0,0,0,0,0,0
17384849,11,11,1510,4385,137.2727273,398.6363636,339.0883637,1.26546972,16817546,27,567303,56730.3,67762.92129,236722,1562,17356147,1735614.7,5301236.416,16821211,27,0,0,0,0,240,232,0.63273486,0.63273486,0,1460,256.3043478,427.5629071,182810.0395,0,0,0,1,0,0,0,0,1,267.9545455,137.2727273,398.6363636,240,0,0,0,0,0,0,11,1510,11,4385,65535,5120,4,20,0,0,0,0,0,0,0,0
60693,1,1,33,72,33,72,1730.018289,32.95272931,60693,60693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,16.47636465,16.47636465,33,72,46,22.5166605,507,0,0,0,0,0,0,0,0,1,69,33,72,40,0,0,0,0,0,0,1,33,1,72,-1,-1,0,40,0,0,0,0,0,0,0,0
19238398,2,0,0,0,0,0,0,0.10395876,19238398,19238398,19238398,19238398,0,19238398,19238398,0,0,0,0,0,0,0,0,0,40,0,0.10395876,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1807,-1,0,20,0,0,0,0,0,0,0,0
1771,1,1,0,0,0,0,0,1129.305477,1771,1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,564.6527386,564.6527386,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,66,1689,0,20,0,0,0,0,0,0,0,0
112128007,5,0,0,0,0,0,0,0.044591892,37888222,12008216,112128007,28032001.75,11817685.84,37888222,12008216,0,0,0,0,0,0,0,0,0,0,0,0.044591892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-1,-1,0,0,0,0,0,0,28032001.75,11817685.84,37888222,12008216
130396,5,0,31,0,6.2,0,237.7373539,38.3447345,90166,95,130396,32599,42367.78009,90166,95,0,0,0,0,0,0,0,0,0,160,0,38.3447345,0,0,31,5.166666667,12.655697,160.1666667,0,0,0,0,1,0,0,0,0,6.2,6.2,0,160,0,0,0,0,0,0,5,31,0,0,3408,-1,1,32,0,0,0,0,0,0,0,0
31538,1,1,34,72,34,72,3361.024795,63.41556218,31538,31538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,31.70778109,31.70778109,34,72,46.66666667,21.93931023,481.3333333,0,0,0,0,0,0,0,0,1,70,34,72,32,0,0,0,0,0,0,1,34,1,72,-1,-1,0,32,0,0,0,0,0,0,0,0
340075,2,0,0,0,0,0,0,5.881055649,340075,340075,340075,340075,0,340075,340075,0,0,0,0,0,0,0,0,0,64,0,5.881055649,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1546,-1,0,32,0,0,0,0,0,0,0,0
223295,3,0,0,0,0,0,0,13.43514185,182990,40305,223295,111647.5,100893.5311,182990,40305,0,0,0,0,0,0,0,0,0,96,0,13.43514185,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,126,-1,0,32,0,0,0,0,0,0,0,0
12106691,11,11,1510,4385,137.2727273,398.6363636,486.9208275,1.817176964,11634788,26,471903,47190.3,46251.82165,132800,644,12077865,1207786.5,3665621.14,11638677,26,0,0,0,0,240,232,0.908588482,0.908588482,0,1460,256.3043478,427.5629071,182810.0395,0,0,0,1,0,0,0,0,1,267.9545455,137.2727273,398.6363636,240,0,0,0,0,0,0,11,1510,11,4385,65535,5120,4,20,0,0,0,0,0,0,0,0
254,2,0,0,0,0,0,0,7874.015748,254,254,254,254,0,254,254,0,0,0,0,0,0,0,0,0,40,0,7874.015748,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1403,-1,0,20,0,0,0,0,0,0,0,0
787817,3,3,700,317,233.3333333,105.6666667,1290.908929,7.615981884,279165,2166,506486,253243,113605.1897,333574,172912,509210,254605,357002.6575,507044,2166,0,0,0,0,80,72,3.807990942,3.807990942,0,700,145.2857143,271.6411323,73788.90476,0,0,0,1,0,0,0,0,1,169.5,233.3333333,105.6666667,80,0,0,0,0,0,0,3,700,3,317,65535,125,1,20,0,0,0,0,0,0,0,0
1221648,2,0,0,0,0,0,0,1.637132791,1221648,1221648,1221648,1221648,0,1221648,1221648,0,0,0,0,0,0,0,0,0,40,0,1.637132791,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,4487,-1,0,20,0,0,0,0,0,0,0,0
10103668,2,2,0,0,0,0,0,0.395895827,10061297,5198,42371,42371,0,42371,42371,10066495,10066495,0,10066495,10066495,0,0,0,0,72,72,0.197947914,0.197947914,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,72,0,0,0,0,0,0,2,0,2,0,65535,332,0,32,0,0,0,0,0,0,0,0
17506938,7,6,270,137,38.57142857,22.83333333,23.24792605,0.742562749,17307203,26,17506938,2917823,7089529.561,17389137,66,157864,31572.8,44019.80522,93641,26,1,0,0,0,224,192,0.39984148,0.342721269,0,194,42.92857143,67.35036324,4536.071429,0,1,0,0,1,0,0,0,0,46.23076923,38.57142857,22.83333333,224,0,0,0,0,0,0,7,270,6,137,8170,232,2,32,0,0,0,0,0,0,0,0
1854325,2,0,0,0,0,0,0,1.078559584,1854325,1854325,1854325,1854325,0,1854325,1854325,0,0,0,0,0,0,0,0,0,40,0,1.078559584,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0
50058,1,1,0,0,0,0,0,39.95365376,50058,50058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19.97682688,19.97682688,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1595,1029,0,32,0,0,0,0,0,0,0,0
5329873,3,0,0,0,0,0,0,0.562865194,5292730,37143,5329873,2664936.5,3716261.207,5292730,37143,0,0,0,0,0,0,0,0,0,60,0,0.562865194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0
24695,1,1,31,47,31,47,3158.534116,80.98805426,24695,24695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,40.49402713,40.49402713,31,47,36.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,54.5,31,47,32,0,0,0,0,0,0,1,31,1,47,-1,-1,0,32,0,0,0,0,0,0,0,0
15,2,0,31,0,15.5,0,2066666.667,133333.3333,15,15,15,15,0,15,15,0,0,0,0,0,1,0,0,0,40,0,133333.3333,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,40,0,0,0,0,0,0,2,31,0,0,31,-1,0,20,0,0,0,0,0,0,0,0
104871,2,0,0,0,0,0,0,19.07104919,104871,104871,104871,104871,0,104871,104871,0,0,0,0,0,0,0,0,0,40,0,19.07104919,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0
80523,1,8,1460,0,1460,0,18131.46554,111.7693081,76397,8,0,0,0,0,0,4126,589.4285714,1184.244465,3184,8,0,0,0,0,20,172,12.41881202,99.35049613,0,1460,292,615.5900512,378951.1111,0,0,0,0,1,0,0,0,8,324.4444444,1460,0,20,0,0,0,0,0,0,1,1460,8,0,123,2054,0,20,0,0,0,0,0,0,0,0
19226244,2,0,0,0,0,0,0,0.104024478,19226244,19226244,19226244,19226244,0,19226244,19226244,0,0,0,0,0,0,0,0,0,64,0,0.104024478,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1705,-1,0,32,0,0,0,0,0,0,0,0
4287975,2,0,0,0,0,0,0,0.46642063,4287975,4287975,4287975,4287975,0,4287975,4287975,0,0,0,0,0,0,0,0,0,40,0,0.46642063,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,3879,-1,0,20,0,0,0,0,0,0,0,0
53308,2,1,656,416,328,416,20109.55204,56.27673145,50945,2363,53308,53308,0,53308,53308,0,0,0,0,0,1,0,0,0,64,32,37.51782096,18.75891048,0,656,432,309.4252737,95744,0,1,0,0,1,0,0,0,0,576,328,416,64,0,0,0,0,0,0,2,656,1,416,1520,467,0,32,0,0,0,0,0,0,0,0
1477788,1,1,30,70,30,70,67.66870485,1.353374097,1477788,1477788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,0.676687048,0.676687048,30,70,43.33333333,23.09401077,533.3333333,0,0,0,0,0,0,0,0,1,65,30,70,20,0,0,0,0,0,0,1,30,1,70,-1,-1,0,20,0,0,0,0,0,0,0,0
68475922,15,11,8580,1179,572,107.1818182,142.5172486,0.379695508,68098167,11,68475922,4891137.286,18192279.24,68098167,11,262925,26292.5,33501.51145,98736,15,0,0,0,0,488,360,0.219055101,0.160640407,0,1368,361.4444444,565.0720399,319306.4103,0,0,0,1,0,0,0,0,0,375.3461538,572,107.1818182,488,0,0,0,0,0,0,15,8580,11,1179,65535,468,9,32,0,0,0,0,0,0,0,0
214837,2,0,0,0,0,0,0,9.309383393,214837,214837,214837,214837,0,214837,214837,0,0,0,0,0,0,0,0,0,64,0,9.309383393,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,541,-1,0,32,0,0,0,0,0,0,0,0
31111112,12,25,1182,25367,98.5,1014.68,853.3606899,1.18928568,29721170,7,1389942,126358.3636,145819.9628,383083,414,30872334,1286347.25,6059807.841,29728267,7,0,0,0,0,392,808,0.385714275,0.803571406,0,1448,698.6578947,656.5714089,431086.0149,0,0,0,1,0,0,0,0,2,717.5405405,98.5,1014.68,392,0,0,0,0,0,0,12,1182,25,25367,65535,553,3,32,0,0,0,0,0,0,0,0
42398447,2,0,0,0,0,0,0,0.047171539,42398447,42398447,42398447,42398447,0,42398447,42398447,0,0,0,0,0,0,0,0,0,40,0,0.047171539,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0
541501,2,0,0,0,0,0,0,3.693437316,541501,541501,541501,541501,0,541501,541501,0,0,0,0,0,0,0,0,0,64,0,3.693437316,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1635,-1,0,32,0,0,0,0,0,0,0,0
5585258,2,0,0,0,0,0,0,0.358085517,5585258,5585258,5585258,5585258,0,5585258,5585258,0,0,0,0,0,0,0,0,0,64,0,0.358085517,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1976,-1,0,32,0,0,0,0,0,0,0,0
91131343,7,9,1229,781,175.5714286,86.77777778,22.0560779,0.175570769,90574478,29,556836,92806,80940.24616,230657,27233,91106109,11388263.62,32018790.24,90630474,29,0,0,0,0,232,296,0.076812212,0.098758558,0,661,118.2352941,219.6763328,48257.69118,0,0,0,1,0,0,0,0,1,125.625,175.5714286,86.77777778,232,0,0,0,0,0,0,7,1229,9,781,65535,66,3,32,556836,0,556836,556836,90574478,0,90574478,90574478
9061867,3,0,0,0,0,0,0,0.331057607,9027304,34563,9061867,4530933.5,6358828.143,9027304,34563,0,0,0,0,0,0,0,0,0,96,0,0.331057607,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,6166,-1,0,32,0,0,0,0,0,0,0,0
2664,1,1,0,0,0,0,0,750.7507508,2664,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,375.3753754,375.3753754,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,939,1386,0,32,0,0,0,0,0,0,0,0
613,3,0,0,0,0,0,0,4893.964111,531,82,613,306.5,317.4909448,531,82,0,0,0,0,0,0,0,0,0,60,0,4893.964111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,1780,-1,0,20,0,0,0,0,0,0,0,0
1737344,7,9,1704,3128,243.4285714,347.5555556,2781.256907,9.209459957,817923,6,1472053,245342.1667,292932.611,817923,30713,1462329,182791.125,376246.3911,1100453,6,0,0,0,0,196,228,4.029138731,5.180321226,0,1340,284.2352941,491.826129,241892.9412,0,0,0,1,0,0,0,0,1,302,243.4285714,347.5555556,196,0,0,0,0,0,0,7,1704,9,3128,65535,4487,2,20,0,0,0,0,0,0,0,0
66074125,8,9,798,3875,99.75,430.5555556,70.7236002,0.257286797,60754364,6,61073296,8724756.571,22944941.65,60758931,296,66023010,8252876.25,21303330.37,60799941,6,0,0,0,0,264,296,0.12107614,0.136210657,0,1448,259.6111111,464.0893853,215378.9575,0,0,0,1,0,0,0,0,1,274.8823529,99.75,430.5555556,264,0,0,0,0,0,0,8,798,9,3875,65535,123,3,32,314365,0,314365,314365,60754364,0,60754364,60754364
18999892,6,4,568,152,94.66666667,38,37.89495224,0.526318781,18333453,81,18999892,3799978.4,8250440.925,18558069,656,481299,160433,147426.6765,290107,81,0,0,0,0,200,136,0.315791269,0.210527512,0,517,65.45454545,156.8013799,24586.67273,0,0,0,1,0,0,0,0,0,72,94.66666667,38,200,0,0,0,0,0,0,6,568,4,152,65535,32,2,32,0,0,0,0,0,0,0,0
46561,1,1,0,0,0,0,0,42.9544039,46561,46561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,21.47720195,21.47720195,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1641,127,0,32,0,0,0,0,0,0,0,0
475775,18,18,1653,20788,91.83333333,1154.888889,47167.25343,75.6660186,143740,5,475775,27986.76471,34361.52891,143740,10,447540,26325.88235,50043.85143,181727,5,0,0,0,0,584,584,37.8330093,37.8330093,0,1448,606.5135135,632.5103259,400069.3123,0,0,0,1,0,0,0,0,1,623.3611111,91.83333333,1154.888889,584,0,0,0,0,0,0,18,1653,18,20788,65535,65,5,32,0,0,0,0,0,0,0,0
50205,1,1,0,0,0,0,0,39.83666965,50205,50205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19.91833483,19.91833483,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,181,1369,0,32,0,0,0,0,0,0,0,0
363605,34,53,829,67958,24.38235294,1282.226415,189180.5668,239.2706371,76319,1,324928,9846.30303,24423.47474,124368,1,327117,6290.711538,17586.53422,84326,12,0,0,0,0,1096,1704,93.50806507,145.762572,0,1418,781.6704545,698.6052068,488049.235,0,0,0,1,0,0,0,0,1,790.6551724,24.38235294,1282.226415,1096,0,0,0,0,0,0,34,829,53,67958,65535,349,3,32,0,0,0,0,0,0,0,0
19335977,6,4,736,166,122.6666667,41.5,46.64879359,0.517170661,19107002,231,19335977,3867195.4,8562157.893,19183592,903,191715,63905,77582.89233,150316,231,0,0,0,0,200,136,0.310302396,0.206868264,0,520,82,164.5138292,27064.8,0,0,0,1,0,0,0,0,0,90.2,122.6666667,41.5,200,0,0,0,0,0,0,6,736,4,166,65535,349,2,32,0,0,0,0,0,0,0,0
19896739,3,1,0,0,0,0,0,0.201037969,19822508,2026,19896739,9948369.5,13964140.58,19822508,74231,0,0,0,0,0,0,0,0,0,80,32,0.150778477,0.050259492,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,3,0,1,0,65535,14600,0,20,0,0,0,0,0,0,0,0
1080930,7,6,950,3121,135.7142857,520.1666667,3766.201327,12.02668073,281792,8,761914,126985.6667,137556.8824,265056,8,839634,167926.8,138706.1569,304723,269,0,0,0,0,172,132,6.475905008,5.550775721,0,1460,290.7857143,500.7193562,250719.8736,0,0,0,1,0,0,0,0,0,313.1538462,135.7142857,520.1666667,172,0,0,0,0,0,0,7,950,6,3121,65535,140,3,20,0,0,0,0,0,0,0,0
30708,3,2,366,0,122,0,11918.71825,162.8240198,28294,40,30708,15354,21657.26649,30668,40,244,244,0,244,244,1,0,0,0,96,40,97.69441188,65.12960792,0,305,111.8333333,151.4799217,22946.16667,0,1,0,0,1,0,0,0,0,134.2,122,0,96,0,0,0,0,0,0,3,366,2,0,170,0,1,32,0,0,0,0,0,0,0,0
1643282,3,0,0,0,0,0,0,1.825614837,1611513,31769,1643282,821641,1117047.695,1611513,31769,0,0,0,0,0,0,0,0,0,96,0,1.825614837,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,2048,-1,0,32,0,0,0,0,0,0,0,0
233046,2,1,0,0,0,0,0,12.87299503,230796,2250,233046,233046,0,233046,233046,0,0,0,0,0,0,0,0,0,60,32,8.581996687,4.290998344,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,2,0,1,0,65535,14600,0,20,0,0,0,0,0,0,0,0
127899,34,65,364,89571,10.70588235,1378.015385,703172.0342,774.0482725,30109,7,127899,3875.727273,10074.66222,43162,11,94258,1472.78125,5368.434528,33321,7,0,0,0,0,1096,2088,265.8347602,508.2135122,0,1448,899.35,695.7606313,484082.8561,0,0,0,1,0,0,0,0,1,908.4343434,10.70588235,1378.015385,1096,0,0,0,0,0,0,34,364,65,89571,65535,118,1,32,0,0,0,0,0,0,0,0
11189848,6,4,568,152,94.66666667,38,64.34403756,0.893667188,10729181,55,11189848,2237969.6,4843830.001,10901922,56,325326,108442,95738.42558,181478,55,0,0,0,0,200,136,0.536200313,0.357466875,0,517,65.45454545,156.8013799,24586.67273,0,0,0,1,0,0,0,0,0,72,94.66666667,38,200,0,0,0,0,0,0,6,568,4,152,65535,57,2,32,0,0,0,0,0,0,0,0
15703,3,0,0,0,0,0,0,191.0462969,15232,471,15703,7851.5,10437.6032,15232,471,0,0,0,0,0,0,0,0,0,60,0,191.0462969,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,1506,-1,0,20,0,0,0,0,0,0,0,0
103848,1,1,0,0,0,0,0,19.25891688,103848,103848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,9.629458439,9.629458439,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,29,1369,0,20,0,0,0,0,0,0,0,0
52536,1,1,37,53,37,53,1713.11101,38.06913355,52536,52536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19.03456677,19.03456677,37,53,42.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,63.5,37,53,32,0,0,0,0,0,0,1,37,1,53,-1,-1,0,32,0,0,0,0,0,0,0,0
246338,2,0,0,0,0,0,0,8.118926028,246338,246338,246338,246338,0,246338,246338,0,0,0,0,0,0,0,0,0,64,0,8.118926028,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1403,-1,0,32,0,0,0,0,0,0,0,0
33510,2,0,0,0,0,0,0,59.68367651,33510,33510,33510,33510,0,33510,33510,0,0,0,0,0,0,0,0,0,40,0,59.68367651,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1721,-1,0,20,0,0,0,0,0,0,0,0
660,2,0,342,0,171,0,518181.8182,3030.30303,660,660,660,660,0,660,660,0,0,0,0,0,1,0,0,0,40,0,3030.30303,0,0,342,228,197.4537921,38988,0,1,0,0,1,0,0,0,0,342,171,0,40,0,0,0,0,0,0,2,342,0,0,1386,-1,0,20,0,0,0,0,0,0,0,0
14250,4,0,61,0,15.25,0,4280.701754,280.7017544,11828,802,14250,4750,6143.357714,11828,802,0,0,0,0,0,0,0,0,0,128,0,280.7017544,0,0,38,12.2,17.52712184,307.2,0,0,0,0,1,0,0,0,0,15.25,15.25,0,128,0,0,0,0,0,0,4,61,0,0,2363,-1,2,32,0,0,0,0,0,0,0,0
15713537,2,0,0,0,0,0,0,0.127278792,15713537,15713537,15713537,15713537,0,15713537,15713537,0,0,0,0,0,0,0,0,0,64,0,0.127278792,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1957,-1,0,32,0,0,0,0,0,0,0,0
950892,30,26,2382,29824,79.4,1147.076923,33869.25119,58.89207187,560870,5,950892,32789.37931,103461.6306,560870,28,878736,35149.44,119781.3475,602068,5,0,0,0,0,968,840,31.54932421,27.34274765,0,1418,565.0175439,639.7922791,409334.1604,0,0,0,1,0,0,0,0,0,575.1071429,79.4,1147.076923,968,0,0,0,0,0,0,30,2382,26,29824,65535,191,6,32,0,0,0,0,0,0,0,0
571489,4,5,1142,964,285.5,192.8,3685.1103,15.74833461,231822,61,427625,142541.6667,124561.2314,234042,686,339667,84916.75,80016.79271,186437,61,0,0,0,0,112,124,6.999259828,8.749074785,0,1142,210.6,445.9616825,198881.8222,0,0,0,1,0,0,0,0,1,234,285.5,192.8,112,0,0,0,0,0,0,4,1142,5,964,65535,4523,1,20,0,0,0,0,0,0,0,0
46,1,1,55,0,55,0,1195652.174,43478.26087,46,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,21739.13043,21739.13043,0,55,36.66666667,31.75426481,1008.333333,0,1,0,0,1,0,0,0,1,55,55,0,32,0,0,0,0,0,0,1,55,1,0,192,192,0,32,0,0,0,0,0,0,0,0
